id,tweet_content,harassment,IndirectH,PhysicalH,SexualH
4734,Ava is shocked Says Ryan has friends amp a career in PC Rtan says his friends dumped him after the marriage blew up ,0,0,0,0
4544,RT CardsAgstHrsmt Like I know none of these dudes should shock me anymore but the sheer AUDACITY of a dude using a catchphrase made famo ,0,0,0,0
9778,chloe and kelly hopefully goes to sd cook off so the twinnys can dominate them,0,0,0,0
9937,espol n blanco is a mixer for me now i only do aged,0,0,0,0
8836,Ava amp Olivia 1 year Nashville Twin Photographer Smyrna TN Photographer ,0,0,0,0
7928, slut bitch yoongles jumped fucking t co VPtutOqUxF ,1,0,0,1
2190,RT Hinaholics Pak One of Most Hilarious moment of Bb11 when biggboss scolded eyehinakhan amp BenafshaSoona for talking in English Glorio ,0,0,0,0
10158,hashtag hashtag no two ways about itthat betty is smokin hot,0,0,0,0
10226,hope these girls do good really dont want them to go make your main and dessert amazing girls,0,0,0,0
9879,didnt know you saw male turkeys as such a threat,0,0,0,0
5652, tata sassy bitch t co wzkVVZ3P6W ,0,0,0,0
7587, tvsh phone smashed thats contact x89 friends x89 x9d co x89 ,0,0,0,0
5313, BriannaWu Do you do any software engineering development today Or are you campaign mode 24 7 ,0,0,0,0
5500, RanveerOfficial All d best love u Ranveer amp deepika GullyBoy,0,0,0,0
9891,dont cook gozleme if you dont even know how to say it properly,0,0,0,0
6893,RT aubssss b my toxic trait i notice every little thing so when something feels off or different when i m around a person i overthink amp ,0,0,0,0
2534, Bigusacokis AvalancheTwitch ava s trip in la as a whole is legendary as fuck,0,0,0,0
10355,i hate when ppl post they wcw or mcm and be like it s wednesday right or it s monday right bitch stop,0,0,0,0
5342,white supremacist groups GamerGate definitely placed higher still below Christianity w x89 t co ogPDVeiRk5 ,0,0,0,0
6934,personal trainer so tell me a bit about yourself neenel my life motto is nobody likes a fat bitch ,1,0,1,0
7041, Mr Griot That x89 s bitch ,0,0,0,0
7434,Loz amp Dayana been annoying me this entire episode they act lile what they do an say is right an what Nicole amp ,0,0,0,0
5110, SarahSpain SpainandFitz jasonfitz Stand up comedy ugh The I could do that s run rampant ,0,0,0,0
2659, SarahSpain it s been one of my top 10 favorite movies for almost 30 years it s gonna be Ghostbusters and Dumb amp ,0,0,0,0
3563, God can x89 t because lowkey HellsKitchen t co O5YvkeP7oJ ,0,0,0,0
2407, mariemccolgan stmarysderry BTYSTE Derryslothowl ava canney Congratulations Maeve amp ava canney what a brilli ,0,0,0,0
4319, Saya0liva yungswagmoneys ceiling asking hungry dumped chopped roaches lysett x89 ,0,0,0,0
5616, Lovely couple hours birthday x8d n DaddysGirl t co 7tnCsLp6Rg ,0,0,0,0
9707,brought to you by the manufacturers of blue chef plasters,0,0,0,0
9108, annysscountessa using power spread could spread positivity characterist x89 t co 8nI5zSCRyj ,0,0,0,0
4762, Peril in Pink MattMcNeilShow Part of the conversation dude actually humble bragging that he can call women slut ,1,1,0,0
5686,RT TGEaglesNest Great example of what leadership looks like ,0,0,0,0
3582, going through I x89 m gonna chopped brb ,0,0,0,0
4047, KidEther nigga ain x89 t sassy Westbrook t co sKZQRNABgB ,0,0,0,0
6056, its friday wylin makin meems watch out ,0,0,0,0
5032,Does Dr Rhodes know that Ava went out on dates amp maybe a nightcap with his dad ChicagoMed colindonnell NBCChicagoMed,0,0,0,0
2527, More charges possible against accused sexting minor Swanzey Hampshire t co 27GgCTqOIU ,0,0,0,0
6029, Going chopped tried x8f x89 x8d x89 x95 x8f ,0,0,0,0
10594,in any case thanks for applying the pressure,0,0,0,0
2470, Cum watch Sassy Nykki amp Gypsy stage until tonight Right rotates stage performances every x89 t co hMY5qyDz9j ,0,0,0,0
7426,I Always Say Ava ain t having no party amp I always end up seeing shit that I like amp then I Be Wanting her to have a party ,0,0,0,0
3846, heard somebody somebody x89 s chopped pieces wasn x89 t jesus spookyseason x89 t co CdtxnXEqcW ,0,0,0,0
8522, realdealBarnes college goals straight making money amp being wild That s blessing ,0,0,0,0
6880,Ava Max Sweet But Psycho DJ Rankin amp GTA Remix ,0,0,0,0
3333, SmokedOutJerm Chopped laced Double Trouble Pooh gitchu bitch both ,0,0,0,0
6567,RT Jeffrey28186462 cs00582scs PAMsLOvE SenKamalaHarris Love how she kind of looks around looking for somebody to help her This woman ,0,0,0,0
3191, DtBbooks Waiting arrive would gi x89 ,0,0,0,0
10228,hope they get their food cooked just in time,1,1,0,0
5166,I should have stayed fucking rogue after Ava passed away I really should have ,0,0,0,0
6172,I m a white picket fence bitch,0,0,0,0
4494,getting sassy emails people don x89 t their job ,0,0,0,0
5221,RT Merryweatherey Like amp Retweet or Google Chrome chan wants to know your location ,0,0,0,0
3927, NYCDEATHROWCATS SASSY whose owner dumped shelter friendly likes attention should f x89 ,0,0,0,0
5892,RT brianklaas So it appears that Trump s campaign manager tried to covertly provide polling data to a figure linked to Russian intellig ,0,0,0,0
3709,j amp m ma a3arfkum 3adl bas you re kind ava amp header ,0,0,0,0
2631,RT FindomJulie I m stuck at home because of snow It s lazy Monday for Goddess but are you at work making money for me slut findom ,0,0,0,0
9569,always nice to see mkr win not so nice that theyre showing form now that theyve no manager,0,0,0,0
7107, dyororo x89 do holding hands me x89 n x89 yes holding hands face x89 n x89 ah course seeing the x89 ,0,0,0,0
10256,how does a bank manager get a girl like that she doesnt seem interesting,0,0,0,0
2884, Israt suchona That s Thats would That s ittttttt tweet appreciation x89 ,0,0,0,0
10268,humanity it s now or never we need all of you let the world know,0,0,0,0
10358,i have to go to rehab because all i got from joshes cooking was an alcohol addiction,0,0,0,0
9938,eva and debra that food looks incredible,0,0,0,0
3417,RT Elizaporn If are you daiting RT for fuck amp DM for Blowjob Retweet amp like to see more Dating sex Contact ,0,0,0,0
6986,RT FrcShy Spring Break Mission Trip deposits can be made out to Lake View Camp and brought to Youth or given to Ava at any of the upcomin ,0,0,0,0
9387,cheated cousin excuse wanted prove she s don t marry he x89 t co P9eDAkM9XL ,0,0,0,0
9560,allah swt listened to my prayers and school got canceled yall i have not been prepared for these two finals alhamdulilah su,0,0,0,0
6388,RT emanizaire twitter what s yall weird confessions yall i overthink amp love too hard ,0,0,0,0
9195, DrPeteHD FruzsE really about Gamergate politics youth x89 t co ZygWSZjHxk ,0,0,0,0
7690, gabriellearscot directions don x89 t southwest northeast unless beat ,0,0,0,0
5984, journeyofdays kramphillips JohnHoneycutt77 I am a woman I asked JaneCaro about her perception of power when ,0,0,0,0
5965, TBT to when I took my bigger little brother retired ChicagoBears amp Raiders LB NickRoach to surprise the babies ,0,0,0,0
8584, Ava amp Tiffy Know This My Little Chickadees It Matters Not Whether I Am Disappearing Into The Wilderness On What ,0,0,0,0
10382,i keep seeing mkr what is it vele,0,0,0,0
3147,RT zephyruskai Hit me w this too I share the problem It s a struggle Help ya girl get some peace and ya boi too holla ,0,0,0,0
4428, SarahSpain amp yeah Baumann making a case for an easier road amp the more lucrative sport I blame the article To me ,0,0,0,0
2268, harleylaroux And I applaud her agency She knows what she wants and likes and says so point blank Wunderbar Sh ,0,0,0,0
2271, jennie instagram shame start spreading false accusations about w x89 t co 1E4s7EsXVx ,0,0,0,0
3028, Such arrogance normalise language BrexitShambles n nt co eNQUExBSsM ,0,0,0,0
5939, this honestly likeeeee throwing yourself everyone annoying lmfao x89 literal x89 t co eanEjbBrTP ,0,0,0,0
10247,how are some girls straight like limiting urself to the worst species alive why,1,1,0,0
8452,RT RJOPride 5th Grade Spelling Bee Congratulations to all participants 250 words 2 Days amp 2 5 hours later the Final 4 students Log ,0,0,0,0
8547,Retweet boost amp tweet IBJIYONGI ChefResha eveewing thewayoftheid tylerperry KevinHart4real KateAronoff ,0,0,0,0
5911, Let x89 s fucking bucks brewers lakefront Riverwest stein sassy bitch t co HCbqQAPWi3 ,0,0,0,0
5494, NotOfThyWorld karlazabs iamnateIV nNot Kermit morning tea nYou sassy bitch you ,0,0,0,0
4749, AVA Bandit And even if they do it don t mean shit if they attitude fucked up I done had to curve plenty of dime ,0,0,0,0
4784,RT quinnceylon i m not about to do this on amp off shit with niggas or bitches either we fuck with eachother or we don t we cool or we no ,1,0,1,0
7802,hahahaha imagine no one else is at radio one tomorrow n its just me and hopefully ava n catfish see us n are like fuck sake u lot AGAIN,0,0,0,0
9826,considering how much this pulled from playlists i wouldnt be surprised to see significant overlap thanks algorithms,0,0,0,0
6355,little sass x81 x89 x9d x95 x8f sassy t co gewjT2DcXb ,0,0,0,0
2171,RT shanayirenee people always saying I look mad bitch this my face,0,0,0,0
5960,Can the video of all these boys slut shaming a group of girls this same day please resurface they are not innoce ,0,0,0,0
3874, MartinVBuren50 nihilistunicorn TheEconomist friend school first university the x89 ,0,0,0,0
2441,hot British slut Crissy will give you a wet dream when she rubs on her pussy camgirl ,1,0,1,0
2477,All she says is that she is the baddest woman on the planet amp the only promo that got an insane reaction is one in ,0,0,0,0
9616,appreciate your lady your mum your sister today and every day,0,0,0,0
3941,RT Ariasu62 NEW WEEK NEW READ step back in time amp let Ava amp Chase do their thing Now in Kindle Unlimited AARomance AAHistoricalFic ,0,0,0,0
4572,Retweet if you like to see a Nikolas amp Ava romance in 2019 GH Cassadine Ava valentinifrank nathanvarni ,0,0,0,0
10519,if l hear the words on point one more time l swear i may just simultaneously combust,0,0,0,0
3943,Chyna the only per so far other then me DaRon that knows how to actually handle Ava amp her spoiled ways,0,0,0,0
5348, When about every attractive guess chopped liver trying t x89 t co wXJwEdGekX ,0,0,0,0
8022,RT CoryBooker The President amp his administration are repeatedly lying to the American people in order to justify a government shutdown wh ,0,0,0,0
9524,a tasteless overdone tart but thats just kelly,1,1,0,0
9834,could be why he has foot in mouth disease,1,1,0,0
9651,auroramag let s talk about how a girl s brain is as good as a boy s that a man need not fear his wife s incom,0,0,0,0
3690,Son give his step mother Shower Creampie Cory Chase 28 15 cum cumslut cumtribute cumvideo cumwhore ,1,0,0,1
2342, mikeoxbigNFL SarahSpain These are a few I ve drawn the average from 2002 Lisak amp Miller 2009 Stephanie McWhort ,0,0,0,0
10246,how are joshampamy still here how do they know how to cook laksa,0,0,0,0
10336,i feel like girls forget they should always be treated like a queen after months or years nothing should change,0,0,0,0
4432, x89 Halloween dress total other girls anything els x89 t co 4TK9tvWWsC ,0,0,0,0
4574,Devil in the Grove is a great amp harrowing book Glad these men got some belated justice ,0,0,0,0
3603,RT maddisonh It seems like some people make enemies just for the hell of it amp always have to have some type of drama in their lives,0,0,0,0
10444,i saw jennifer from today at crownlol i was just staring at her it was so,0,0,0,0
5696, ZackarysMama118 amount negativity shanedawson deals daily basis would sna x89 ,0,0,0,0
6845,RT jeongwooto a girl who has 13 boyfriends is not a slut she is a treasure maker ,0,0,0,0
2345,RT JeffreeStar Diva is all smiles His heart amp lungs are perfect his X rays look really good but he may be having a trachea issue s ,0,0,0,0
9586,and for dealing with the medical device shit show,0,0,0,0
9328,u amp Ava big cute Thank you ,0,0,0,0
6809, Like amp there x89 s sassy little doing dance friends before their bi x89 t co AclBF9CNYw ,0,0,0,0
5144, BeaL0W same here i think we bought 2 cases of diapers amp just pull ups for ava baby shower came in handy amp didnt ,0,0,0,0
6979, ava amp THE FLORIDA GOVERNOR DESPERATELY NEEDS APPLAUSE FOR THAT BS TOO MOTHAFUKIN LATE ,0,0,0,0
10369,i hope that continues to carry mkr ive been seeing reruns of your season and love,0,0,0,0
10055,go carly and tresne sending positive vibes,0,0,0,0
8980,RT iqracatoo Still remember ur first scene as Akshara amp the end alvida scene Akshara to chali gai per hamesha ke liya hmare dilo me bas ,0,0,0,0
3965,If rework mercy doesnt work out for you just slut shame egirls Ez clout ,1,0,0,1
3947,Oh I remember now You re talking about that piece outlining the hypocrisy of gender norms amp stereotypes in our cu ,0,0,0,0
3141, mrs hcm tradpoaster1000 Also though If eggs are the resource guys are after vs a good and virtuous wife who will ,1,1,0,0
3781,I m a slut for iced coffee amp redbull ,0,0,0,0
10138,hang in there court and duncan,0,0,0,0
6853,RT BravoWWHL That s how you throw a party in the Clubhouse bitch WWHL ,0,0,0,0
4328,Scotty Beam is a straight up bird Remember when she tried to slut shame tinashe for saying she was uncomfortable amp ,1,0,0,1
7930,Amerikkka home of the birth of hate for the black man amp this is why i have no chill ,0,0,0,0
2977, 424 t you should do to him all by now You will need to make him a few times until she is ready and he just lets h ,1,1,0,0
6090,Directors like Ava DuVernay ava amp Ryan Coogler have shown the importance of black representation in superhero amp ,0,0,0,0
7841, MondayMusicQuiz naccording mondaymusicman fanny adams apparently murdered amp chopped amp x89 t co 4yCEREQfGA ,0,0,0,0
3777,I m so glad Jess Glynne is FINALLY getting the recognition she DESERVES after last night ,0,0,0,0
4118,RT ImperialNewsJ Another demonic reference in song amp on cover mk Here s an album for you Ava s Possessions Sean Ono Lennon ,0,0,0,0
8765, You x89 re finally peace there having concert heaven Probably Milly rocking singi x89 t co DIZ09GkynM ,0,0,0,0
5333, hollsgrantham I totally agree Hollie They are teaching young girls to think it s okay to dress like a slut it s ,0,0,0,0
4113, KevinHart4real IssaRae ava NickCannon someone please start a new way to cast actors amp extras for movies The rat ,0,0,0,0
4219, riskyrobots chattycheshire fuck ava why d you think this was a joke my only hammer jesus christ ,0,0,0,0
4804,breasted having university doctor n cumslut x81 xa0 x81 nudes x81 x89 t co YbTbyJBDhI ,0,0,0,0
3428,RT StMarysDerryTD MASSIVE congratulations ava canney HIGHLY Commended Chemical Physical amp Mathematica Category BTYSTE this evening ,0,0,0,0
7889, VampWriterGRRL BriannaWu For the same reason actually intelligent people tend not to feel the need to repeatedly ,0,0,0,0
9774,chilli chilli chilli everywhere but come on min left come on,0,0,0,0
3810, Any wanna face x89 x95 x8f n n videocall kikmegirls kikmeimbored kikme kikmenow x89 t co PDJiYmVdHa ,0,0,0,0
8334, Don t give blood if you ve done heroin lampeter president josh whale,0,0,0,0
8445, espnW SarahSpain Uconn is 1 amp 2 combined ,0,0,0,0
